"episode","env.name: fourrooms - _step","env.name: fourrooms - _step__MIN","env.name: fourrooms - _step__MAX","env.name: fourrooms - steps","env.name: fourrooms - steps__MIN","env.name: fourrooms - steps__MAX"
"599","108369.04","77601","159112","57.3","13","1066"
"600","108452.54","77642","159353","34.94","12","274"
"601","108525.5","77728","159655","30.2","13","132"
"602","108587","77776","159786","25.12","12","56"
"603","108664.16","77824","160250","32.06","14","204"
"604","108729.74","77876","160451","26.94","12","87"
"605","108801.46","77949","160548","29.64","12","108"
"606","108884.2","77985","160891","34.56","12","295"
"607","108956.42","78022","161263","29.86","13","163"
"608","109034.32","78085","161655","32.42","14","172"
"609","109108.02","78126","161817","30.5","12","113"
"610","109193.54","78167","161876","35.8","12","530"
"611","109281.96","78262","161987","37.06","14","423"
"612","109362.64","78420","162188","33.6","14","252"
"613","109423.82","78457","162278","25","13","67"
"614","109493.36","78513","162544","28.72","14","116"
"615","109562.52","78561","163013","28.5","12","206"
"616","109624.64","78636","163085","25.38","12","71"
"617","109688.92","78693","163198","26.32","12","75"
"618","109757.86","78731","163241","28.46","13","56"
"619","109825.66","78763","163332","27.92","12","68"
"620","109894.92","78885","163429","28.54","14","72"
"621","109962.48","78933","163540","27.82","12","73"
"622","110050.58","78967","163594","36.98","12","399"
"623","110120.3","79004","163714","28.7","12","110"
"624","110184.52","79056","163800","26.32","12","66"
"625","110247.62","79115","163864","25.84","13","60"
"626","110313.7","79172","163927","27.14","12","241"
"627","110391.62","79213","163979","32.4","13","293"
"628","110457.16","79245","164110","26.94","12","56"
"629","110524.06","79308","164178","27.5","13","136"
"630","110599.08","79453","164282","31.1","12","83"
"631","110665.72","79503","164409","27.4","12","100"
"632","110730.7","79535","164454","26.64","12","53"
"633","110817.1","79583","164529","36.16","12","398"
"634","110888.54","79624","164685","29.56","13","112"
"635","110954.38","79669","164863","27.04","12","111"
"636","111029.8","79708","164985","31.3","12","228"
"637","111099.9","79760","165166","28.9","12","122"
"638","111186.4","79815","165249","36.22","14","302"
"639","111243","79898","165326","22.98","13","35"
"640","111306.74","79953","165374","26.08","12","51"
"641","111376.6","80021","165474","28.86","14","119"
"642","111441","80069","165589","26.36","13","62"
"643","111505.4","80139","165679","26.4","14","65"
"644","111566.2","80214","165725","24.82","13","48"
"645","111631.48","80252","165795","26.82","12","111"
"646","111695.8","80298","165926","26.32","14","56"
"647","111774","80348","166017","32.54","12","446"
"648","111841.14","80427","166078","27.64","12","222"
"649","111905.5","80491","166128","26.36","12","65"
"650","111966.2","80622","166176","24.76","12","63"
"651","112048.84","80658","166221","34.54","12","273"
"652","112108.02","80704","166260","24.04","12","76"
"653","112180.4","80745","166398","29.98","12","177"
"654","112252.44","80815","166443","29.74","12","239"
"655","112321.1","80872","166495","28.32","13","86"
"656","112391.64","80940","166561","29.12","12","168"
"657","112455.6","80996","166611","26.22","12","149"
"658","112521.06","81069","166670","26.84","13","92"
"659","112593.04","81130","166914","29.82","13","106"
"660","112660.58","81245","166950","27.8","14","49"
"661","112725.56","81293","167072","26.64","12","64"
"662","112793.16","81352","167109","27.8","14","87"
"663","112883.3","81393","167143","37.84","12","697"
"664","112948.76","81450","167200","26.88","14","80"
"665","113037.06","81500","167236","37.04","14","346"
"666","113109.74","81622","167349","30.06","12","108"
"667","113190.18","81670","167471","33.52","12","264"
"668","113258.84","81706","167517","28.28","12","73"
"669","113336.04","81774","167573","32.12","12","324"
"670","113403.88","81806","167659","27.94","12","76"
"671","113463.12","81858","167736","24.12","14","64"
"672","113527.38","81911","167791","26.32","12","59"
"673","113606.62","81979","167897","33.02","12","458"
"674","113706.64","82035","167967","42.18","13","490"
"675","113769.62","82072","168017","25.78","14","70"
"676","113843.06","82126","168067","30.44","12","203"
"677","113935.98","82165","168122","39.06","13","338"
"678","113998.08","82224","168174","25.38","12","95"
"679","114068.44","82267","168229","29.04","14","199"
"680","114136.16","82304","168279","27.9","13","91"
"681","114201.06","82343","168324","26.6","13","120"
"682","114282.98","82379","168370","34.2","14","265"
"683","114341.88","82445","168458","23.96","14","44"
"684","114409.48","82488","168503","27.82","14","203"
"685","114483.88","82574","168542","30.82","14","272"
"686","114546.66","82629","168619","25.72","12","44"
"687","114622.24","82676","168683","31.36","13","130"
"688","114690.52","82738","168742","28.12","12","143"
"689","114753.98","82794","168780","26","12","103"
"690","114812.62","82844","168826","23.82","12","58"
"691","114872.6","82993","168862","24.42","12","70"
"692","114933.58","83041","168924","24.86","13","58"
"693","114993.5","83096","168980","24.44","13","55"
"694","115079.2","83139","169071","35.9","12","513"
"695","115155.44","83220","169125","31.64","14","181"
"696","115232.6","83252","169216","32.04","12","192"
"697","115294.66","83289","169304","25.34","12","63"
"698","115402.38","83348","169395","45.7","12","959"
"699","115478.04","83405","169454","31.38","13","390"
"700","115537.94","83443","169504","24.4","12","54"
"701","115601.42","83496","169554","25.98","13","61"
"702","115665.7","83534","169588","26.38","13","100"
"703","115732.32","83571","169818","27.4","13","100"
"704","115818.02","83607","169931","35.84","12","553"
"705","115890.42","83657","169988","29.96","12","226"
"706","115955.82","83723","170026","26.86","14","82"
"707","116029.6","83784","170072","30.52","12","168"
"708","116098.16","83852","170106","28.3","12","191"
"709","116178.02","83898","170188","33.26","12","377"
"710","116253.86","83934","170251","31.46","13","206"
"711","116316.66","84014","170333","25.7","12","61"
"712","116385.72","84070","170394","28.5","12","68"
"713","116448.34","84109","170469","25.58","13","80"
"714","116511.32","84182","170510","25.78","12","62"
"715","116666.58","84252","170578","66.76","12","2000"
"716","116737.38","84311","170625","29.26","12","190"
"717","116844.88","84356","170662","45.54","13","1089"
"718","116942.58","84393","170705","41.2","12","413"
"719","117016.44","84438","170782","30.62","14","156"
"720","117082.18","84542","170848","27.02","12","68"
"721","117158.14","84624","170884","31.5","14","222"
"722","117228.38","84723","170916","29.04","12","111"
"723","117294.02","84767","170960","26.9","13","93"
"724","117385.8","84803","171014","38.58","12","420"
"725","117445.8","84844","171060","24.42","14","74"
"726","117552.3","84899","171150","45.14","13","644"
"727","117615.44","84940","171214","25.86","14","57"
"728","117675.16","84994","171246","24.32","12","103"
"729","117747.1","85042","171320","29.72","14","309"
"730","117829.82","85112","171364","34.54","12","423"
"731","117897.62","85272","171434","27.96","12","83"
"732","117967.94","85349","171466","28.98","12","254"
"733","118034.9","85388","171518","27.56","14","106"
"734","118106.92","85429","171618","29.78","12","97"
"735","118166.64","85484","171650","24.32","12","67"
"736","118238.48","85545","171693","29.7","12","107"
"737","118311.74","85593","171756","30.38","12","240"
"738","118383.4","85699","171809","29.58","12","146"
"739","118451.1","85747","171886","27.88","13","104"
"740","118530.1","85799","172210","32.9","12","178"
"741","118602.34","85880","172287","29.88","12","123"
"742","118668.08","85924","172346","27","12","79"
"743","118752.36","86001","173073","35.24","12","321"
"744","118838.7","86035","173427","36.14","13","274"
"745","118908.18","86098","173592","28.68","13","119"
"746","118988.14","86155","173664","33.32","12","197"
"747","119079.68","86270","173771","38.46","12","371"
"748","119148.12","86307","173836","28.16","13","118"
"749","119243.44","86361","173952","40.12","12","393"
"750","119317.12","86402","174013","30.56","12","275"
"751","119393.3","86464","174128","31.64","12","148"
"752","119475.6","86511","174189","34.38","12","529"
"753","119567.6","86557","174323","38.6","15","355"
"754","119649.3","86600","174420","34.12","12","349"
"755","119738.5","86655","174535","37.44","12","342"
"756","119847.38","86691","174585","46.16","12","736"
"757","119928.04","86750","174633","33.62","13","315"
"758","120009.26","86782","174699","33.88","12","185"
"759","120167.8","86866","174809","68.22","12","1960"
"760","120260.06","86992","174889","38.76","12","375"
"761","120331.76","87054","174993","29.72","13","131"
"762","120427.24","87101","175052","40.14","12","542"
"763","120550.14","87140","175138","52.44","12","684"
"764","120638.54","87192","175185","37.08","12","467"
"765","120728.92","87249","175280","37.94","12","330"
"766","120800.22","87292","175353","29.46","12","105"
"767","120901.46","87383","175473","42.76","12","668"
"768","121007.44","87498","175619","44.9","12","593"
"769","121094.38","87555","175685","36.44","13","337"
"770","121237.32","87668","175769","61.26","14","1403"
"771","121380.18","87707","175823","61.26","12","1803"
"772","121471.86","87754","175889","38.54","12","357"
"773","121548.28","87800","175982","31.78","12","182"
"774","121646.12","87868","176081","41.22","14","234"
"775","121775.72","87943","176208","55.4","13","926"
"776","121841.46","88047","176296","26.98","12","48"
"777","121908.3","88092","176330","27.52","12","109"
"778","122000.96","88156","176448","38.94","14","309"
"779","122081.46","88199","176507","33.54","14","170"
"780","122161.42","88251","176570","33.36","12","264"
"781","122247.1","88337","176751","35.82","12","298"
"782","122322.16","88389","176848","31.14","14","119"
"783","122390.2","88435","176898","28.04","12","157"
"784","122460.92","88474","176953","29.16","12","140"
"785","122531.94","88542","177021","29.32","12","164"
"786","122602.98","88574","177775","29.42","12","333"
"787","122665.54","88628","177861","25.58","12","76"
"788","122732.76","88667","177960","27.62","12","86"
"789","122795.56","88712","178098","25.7","12","92"
"790","122860.94","88760","178184","26.86","12","132"
"791","122943.58","88799","178304","34.46","12","536"
"792","123013.22","88840","178435","28.76","12","114"
"793","123079.02","88881","178501","27.02","13","111"
"794","123165.48","88942","178578","36.2","13","233"
"795","123239.32","88979","178646","30.6","12","243"
"796","123331.12","89015","178698","38.56","12","670"
"797","123410.94","89058","178750","33.28","12","325"
"798","123483.62","89097","178789","30.06","12","292"
"799","123553.3","89156","178839","28.76","12","205"
"800","123626.2","89206","178918","30.16","13","139"
"801","123685.7","89238","178997","24.22","12","58"
"802","123748.5","89295","179108","25.72","12","148"
"803","123819.72","89338","179192","29.42","12","311"
"804","123885.94","89377","179244","27.24","12","191"
"805","123954.34","89429","179310","28.12","13","83"
"806","124029.56","89488","179358","31.22","12","228"
"807","124096.58","89554","179428","27.58","12","57"
"808","124166.62","89611","179485","28.9","15","218"
"809","124254.06","89645","179532","36.64","13","503"
"810","124325","89738","179587","29.3","13","216"
"811","124417.32","89844","179637","38.8","13","186"
"812","124498.86","89912","179698","34.04","13","333"
"813","124565","89975","179800","27.14","12","154"
"814","124633.64","90041","179868","28.32","12","100"
"815","124701.62","90075","179922","27.98","12","103"
"816","124789.72","90159","180004","36.94","12","332"
"817","124855.78","90200","180124","27.16","12","76"
"818","124925.22","90243","180192","28.62","12","179"
"819","124993.18","90298","180253","27.96","14","94"
"820","125057.46","90352","180312","26.38","13","77"
"821","125120.84","90398","180391","25.92","12","56"
"822","125199.26","90434","180482","32.66","14","203"
"823","125265.36","90498","180568","27.16","12","93"
"824","125336.02","90546","180645","29.14","12","112"
"825","125418.82","90614","180744","34.6","12","529"
"826","125481.88","90664","180841","25.8","12","117"
"827","125552.22","90736","180896","29.02","13","124"
"828","125613.92","90791","180957","25.2","12","92"
"829","125702.36","90861","181003","37.08","12","341"
"830","125778.08","90933","181064","31.46","12","151"
"831","125859.76","90968","181130","34.08","13","442"
"832","125920.68","91006","181236","24.86","12","83"
"833","125985.74","91038","181297","26.64","12","95"
"834","126043.12","91113","181379","23.3","12","56"
"835","126108.16","91204","181438","26.7","12","100"
"836","126177.38","91308","181492","28.58","14","128"
"837","126249.74","91414","181549","29.9","12","153"
"838","126321.9","91457","181608","29.86","13","154"
"839","126391.82","91500","181703","28.84","12","153"
"840","126457.86","91548","181766","27.14","12","77"
"841","126535.32","91582","181850","32.18","12","206"
"842","126606.7","91628","181916","29.52","12","122"
"843","126681.24","91689","182060","30.94","14","162"
"844","126762.12","91726","182115","33.7","13","197"
"845","126837.78","91787","182181","31.4","13","165"
"846","126905.68","91846","182273","27.94","12","134"
"847","126974.1","91941","182323","28.18","13","169"
"848","127053.74","91998","182407","33.18","13","299"
"849","127118.48","92045","182473","26.56","13","124"
"850","127185.4","92100","182543","27.52","14","105"
"851","127259.72","92141","182643","30.82","13","128"
