,reward_8,lengths_8,mean_lengths_8,reward_4,lengths_4,mean_lengths_4,reward_1,lengths_1,mean_lengths_1,smooth_1,smooth_4,smooth_8
2179,3.0,100.0,137.47,3.0,111.0,144.77,2.0,18000.0,5138.51,5981.3081688948005,243.6961628287686,197.51578541321737
2180,3.0,125.0,136.91,3.0,254.0,142.51,3.0,16846.0,5138.51,6089.955087205853,243.7992012004809,196.7906275590852
2181,3.0,82.0,136.97,3.0,95.0,142.41,3.0,12013.0,5126.97,6149.1855363337945,242.31120918847608,195.64272128349435
2182,3.0,88.0,135.17,3.0,93.0,141.22,3.0,744.0,5067.1,6095.133680970456,240.81809709659132,194.5662940706594
2183,3.0,88.0,131.73,3.0,81.0,140.44,3.0,8226.0,4894.54,6116.442344160751,239.21991612562542,193.5006311299528
2184,3.0,129.0,131.71,3.0,133.0,140.14,3.0,1164.0,4931.48,6066.917920719145,238.15771696436917,192.85562481865327
2185,3.0,131.0,131.37,3.0,163.0,140.41,3.0,9133.0,4861.68,6097.578741511953,237.40613979472548,192.23706857046673
2186,3.0,108.0,131.39,3.0,112.0,140.74,3.0,9497.0,4943.21,6131.572954096834,236.15207839677822,191.39469788476208
2187,3.0,248.0,130.53,3.0,132.0,138.04,3.0,1833.0,5030.26,6088.587224555866,235.11055761281042,191.96075090591444
2188,3.0,90.0,131.69,3.0,70.0,137.45,3.0,372.0,5036.86,6031.421352310307,233.4594520366823,190.9411433968553
2189,3.0,94.0,130.94,3.0,86.0,137.22,3.0,1621.0,4860.58,5987.317138787204,231.9848575163155,189.97173196288674
2190,3.0,109.0,130.22,3.0,88.0,136.63,3.0,815.0,4696.79,5935.593967399332,230.54500894115233,189.16201464325786
2191,3.0,78.0,129.93,3.0,126.0,136.2,3.0,722.0,4615.71,5883.458027725338,229.4995588517408,188.05039449682528
2192,3.0,101.0,129.22,3.0,121.0,136.49,0.0,18000.0,4618.18,6004.623447448084,228.41456326322339,187.179890551857
2193,3.0,72.0,127.37,3.0,112.0,135.89,0.0,18000.0,4784.52,6124.577212973603,227.25041763059116,186.02809164633842
2194,3.0,68.0,126.78,3.0,97.0,135.3,3.0,992.0,4961.36,6073.251440843867,225.94791345428524,184.84781072987505
2195,3.0,133.0,125.78,3.0,86.0,134.5,2.0,18000.0,4791.28,6192.5189264354285,224.5484343197424,184.32933262257632
2196,3.0,84.0,126.1,3.0,107.0,134.09,1.0,18000.0,4838.54,6310.593737171074,223.37294997654496,183.32603929635056
2197,3.0,186.0,125.71,3.0,142.0,133.73,3.0,17267.0,5017.9,6420.157799799364,222.5592204767795,183.35277890338708
2198,3.0,152.0,126.61,3.0,71.0,134.37,2.0,18000.0,5189.28,6535.95622180137,221.04362827201172,183.03925111435322
2199,3.0,141.0,125.76,3.0,119.0,134.01,2.0,18000.0,5367.07,6650.596659583356,220.0231919892916,182.61885860320967
2200,3.0,116.0,125.62,3.0,104.0,133.61,2.0,18000.0,5546.23,6764.090692987523,218.86296006939867,181.95267001717758
2201,3.0,460.0,125.65,3.0,73.0,133.59,3.0,13198.0,5724.85,6828.429786057648,217.40433046870467,184.7331433170058
2202,3.0,137.0,128.81,3.0,157.0,132.78,3.0,669.0,5855.32,6766.835488197071,216.80028716401762,184.25581188383575
2203,3.0,119.0,128.39,3.0,129.0,131.13,1.0,18000.0,5859.66,6879.1671333151,215.92228429237744,183.6032537649974
2204,3.0,101.0,128.57,3.0,85.0,130.92,3.0,12915.0,6037.44,6939.525461981949,214.61306144945365,182.7772212273474
2205,3.0,102.0,127.54,3.0,77.0,131.05,2.0,18000.0,6165.8,7050.130207362129,213.2369308349591,181.96944901507393
2206,3.0,103.0,127.38,3.0,119.0,130.37,3.0,9597.0,6341.37,7075.598905288508,212.29456152660953,181.1797545249232
2207,3.0,90.0,127.13,3.0,145.0,130.25,3.0,15668.0,6435.11,7161.522916235623,211.6216159113434,180.26795697967398
2208,3.0,133.0,126.85,3.0,108.0,130.12,3.0,2006.0,6588.13,7109.9676870732665,210.58539975223,179.79527740987726
2209,3.0,175.0,127.25,3.0,104.0,129.86,3.0,14992.0,6606.12,7188.788010202534,209.51954575470768,179.74732463577848
2210,3.0,88.0,127.83,3.0,106.0,129.92,3.0,4641.0,6753.28,7163.310130100508,208.4843502971606,178.8298513894207
2211,3.0,113.0,127.5,3.0,82.0,128.93,3.0,1458.0,6795.13,7106.257028799503,207.219506794189,178.1715528755265
2212,3.0,100.0,127.72,3.0,95.0,128.68,3.0,3517.0,6803.02,7070.364458511508,206.09731172624709,177.38983734677123
2213,3.0,109.0,128.01,3.0,97.0,128.01,3.0,1369.0,6837.11,7013.350813926392,205.0063386089846,176.70593897330352
2214,3.0,71.0,127.43,3.0,148.0,127.23,3.0,1087.0,6849.54,6954.087305787129,204.43627522289475,175.64887958357048
2215,3.0,111.0,126.34,3.0,92.0,127.72,3.0,2408.0,6680.41,6908.626432729257,203.3119124706658,175.00239078773478
2216,3.0,108.0,126.02,3.0,114.0,127.55,2.0,18000.0,6671.82,7019.540168401964,202.41879334595913,174.33236687985743
2217,3.0,63.0,125.6,3.0,98.0,127.21,3.0,148.0,6754.58,6950.824766717944,201.37460541249953,173.21904321105885
2218,3.0,73.0,125.52,3.0,90.0,127.03,2.0,18000.0,6746.53,7061.316519050764,200.26085935837455,172.21685277894824
2219,3.0,97.0,125.0,3.0,136.0,126.78,2.0,18000.0,6917.8,7170.703353860256,199.61825076479082,171.46468425115876
2220,3.0,94.0,125.24,3.0,111.0,125.97,2.0,18000.0,7093.46,7278.996320321654,198.7320682571429,170.69003740864716
2221,3.0,109.0,125.02,3.0,96.0,126.02,3.0,12363.0,7268.12,7329.836357118437,197.70474757457148,170.0731370345607
2222,3.0,86.0,124.21,3.0,70.0,121.7,2.0,18000.0,7389.12,7436.537993547253,196.42770009882577,169.2324056642151
2223,3.0,134.0,123.08,3.0,84.0,121.19,3.0,17605.0,7567.4,7538.222613611781,195.3034230978375,168.88008160757295
2224,3.0,98.0,123.42,3.0,401.0,120.82,3.0,7355.0,7741.21,7536.390387475663,197.36038886685913,168.1712807914972
2225,3.0,98.0,122.91,3.0,95.0,123.48,3.0,669.0,7814.06,7467.716483600906,196.3367849781905,167.4695679835822
2226,3.0,89.0,122.52,3.0,86.0,122.03,3.0,809.0,7818.73,7401.129318764897,195.2334171284086,166.6848723037464
2227,3.0,91.0,121.99,3.0,63.0,121.93,3.0,107.0,7826.11,7328.188025577248,193.9110829571245,165.92802358070892
2228,3.0,89.0,122.0,3.0,364.0,121.56,3.0,1021.0,7824.36,7265.116145321475,195.6119721275533,165.15874334490184
2229,3.0,262.0,121.39,3.0,75.0,123.46,0.0,18000.0,7832.93,7372.464983868261,194.40585240627775,166.12715591145283
2230,3.0,136.0,123.36,3.0,125.0,123.02,0.0,18000.0,8010.33,7478.740334029578,193.71179388221498,165.8258843523383
2231,3.0,117.0,123.79,3.0,181.0,123.45,0.0,18000.0,8189.36,7583.952930689282,193.58467594339282,165.3376255088149
2232,3.0,103.0,124.01,3.0,88.0,124.47,1.0,18000.0,8368.29,7688.113401382389,192.5288291839589,164.71424925372676
2233,3.0,96.0,124.06,3.0,141.0,123.92,3.0,11292.0,8543.58,7724.152267368566,192.0135408921193,164.02710676118951
2234,3.0,75.0,123.38,3.0,136.0,124.44,3.0,1043.0,8654.79,7657.34074469488,191.4534054831981,163.1368356935776
2235,3.0,96.0,123.18,3.0,70.0,124.1,3.0,3803.0,8616.28,7618.797337247931,190.2388714283661,162.46546733664184
2236,3.0,101.0,123.34,3.0,145.0,123.75,3.0,2068.0,8652.74,7563.289363875452,189.78648271408244,161.8508126632754
2237,3.0,62.0,123.63,3.0,77.0,124.01,3.0,2620.0,8665.51,7513.8564702366975,188.6586178869416,160.85230453664266
2238,3.0,103.0,123.15,3.0,71.0,123.77,3.0,3676.0,8573.93,7475.477905534331,187.4820317080722,160.27378149127622
2239,3.0,128.0,122.63,3.0,82.0,122.99,2.0,18000.0,8603.4,7580.723126478987,186.4272113909915,159.95104367636347
2240,3.0,68.0,122.61,3.0,65.0,122.49,3.0,3976.0,8772.36,7544.675895214197,185.21293927708157,159.03153323959984
2241,3.0,88.0,122.37,3.0,92.0,122.38,3.0,368.0,8785.66,7472.909136262056,184.28080988431074,158.32121790720385
2242,3.0,99.0,122.25,3.0,95.0,122.35,3.0,252.0,8778.61,7400.700044899436,183.38800178546762,157.72800572813182
2243,3.0,72.0,122.38,3.0,52.0,122.29,3.0,725.0,8768.35,7333.943044450441,182.07412176761295,156.8707256708505
2244,3.0,80.0,122.1,3.0,79.0,121.91,3.0,1116.0,8764.44,7271.763614005937,181.0433805499368,156.102018414142
2245,3.0,107.0,121.73,3.0,87.0,121.51,3.0,15969.0,8749.96,7358.735977865877,180.10294674443745,155.61099823000058
2246,3.0,62.0,121.81,3.0,70.0,121.35,3.0,11550.0,8907.25,7400.648618087219,179.00191727699305,154.67488824770058
2247,3.0,81.0,121.34,3.0,95.0,120.8,3.0,4971.0,9018.82,7376.352131906347,178.1618981042231,153.93813936522358
2248,3.0,92.0,120.64,3.0,92.0,120.7,0.0,18000.0,9060.62,7482.588610587283,177.30027912318084,153.31875797157133
2249,3.0,90.0,120.35,3.0,78.0,119.84,0.0,18000.0,9230.85,7587.76272448141,176.30727633194903,152.68557039185563
2250,3.0,80.0,119.87,3.0,72.0,119.64,0.0,18000.0,9370.62,7691.885097236596,175.26420356862954,151.9587146879371
2251,3.0,107.0,119.16,3.0,68.0,118.7,3.0,13205.0,9549.72,7747.01624626423,174.19156153294324,151.50912754105772
2252,3.0,77.0,119.17,3.0,96.0,118.07,3.0,321.0,9677.45,7672.756083801588,173.4096459176138,150.76403626564715
2253,3.0,61.0,119.03,3.0,127.0,114.48,3.0,88.0,9545.7,7596.908522963572,172.94554945843768,149.8663959029907
2254,3.0,132.0,118.65,3.0,68.0,115.0,3.0,164.0,9366.58,7522.579437733936,171.8960939638533,149.68773194396078
2255,3.0,91.0,119.21,3.0,74.0,114.41,3.0,172.0,9188.22,7449.073643356597,170.9171330242148,149.10085462452116
2256,3.0,59.0,118.91,3.0,81.0,114.06,3.0,51.0,9009.94,7375.0929069230315,170.01796169397264,148.19984607827595
2257,3.0,65.0,118.21,3.0,114.0,113.96,3.0,90.0,8959.54,7302.241977853801,169.45778207703293,147.3678476174932
2258,3.0,81.0,117.94,3.0,78.0,114.23,3.0,139.0,8936.53,7230.609558075263,168.5432042562626,146.70416914131826
2259,3.0,113.0,117.9,3.0,84.0,113.05,3.0,72.0,8792.54,7159.023462494511,167.69777221369998,146.36712744990507
2260,3.0,76.0,118.18,3.0,111.0,113.12,3.0,63.0,8791.02,7088.063227869566,167.130794491563,145.663456175406
2261,3.0,76.0,118.05,3.0,73.0,113.25,3.0,184.0,8789.77,7019.02259559087,166.18948654664734,144.96682161365192
2262,3.0,92.0,117.57,3.0,87.0,113.07,3.0,62.0,8788.04,6949.4523696349615,165.39759168118087,144.43715339751537
2263,3.0,74.0,117.23,3.0,112.0,113.08,3.0,90.0,8787.19,6880.857845938612,164.86361576436906,143.73278186354023
2264,3.0,66.0,116.85,3.0,89.0,112.67,3.0,188.0,8773.13,6813.929267479226,164.10497960672538,142.95545404490483
2265,3.0,74.0,116.15,3.0,73.0,107.87,3.0,339.0,8621.21,6749.179974804434,163.19392981065812,142.26589950445577
2266,3.0,81.0,115.85,3.0,95.0,107.53,1.0,18000.0,8529.77,6861.68817505639,162.51199051255153,141.6532405094112
2267,3.0,85.0,115.31,3.0,66.0,107.67,3.0,10203.0,8694.05,6895.1012933058255,161.546870607426,141.0867081043171
2268,3.0,77.0,115.4,3.0,78.0,107.25,3.0,1707.0,8791.65,6843.220280372767,160.71140190135173,140.44584102327394
2269,3.0,65.0,115.08,3.0,95.0,106.66,3.0,168.0,8725.01,6776.468077569039,160.0542878823382,139.6913826130412
2270,3.0,69.0,114.93,3.0,77.0,106.14,3.0,796.0,8701.86,6716.663396793349,159.22374500351484,138.9844687869108
2271,3.0,149.0,114.68,3.0,102.0,105.67,3.0,694.0,8529.82,6656.436762825416,158.6515075534797,139.08462409904172
2272,3.0,96.0,115.03,3.0,123.0,106.0,3.0,767.0,8356.76,6597.542395197162,158.29499247794487,138.6537778580513
2273,3.0,69.0,115.2,3.0,96.0,106.15,2.0,18000.0,8184.43,6711.56697124519,157.67204255316543,137.9572400794708
2274,3.0,82.0,114.91,3.0,66.0,106.16,3.0,7866.0,8184.43,6723.111301532738,156.75532212763378,137.3976676786761
2275,3.0,72.0,115.04,3.0,82.0,105.22,3.0,683.0,8178.03,6662.710188517411,156.00776890635743,136.74369100188935
2276,3.0,77.0,114.78,3.0,75.0,105.04,3.0,89.0,8004.86,6596.973086632237,155.19769121729385,136.14625409187047
2277,3.0,81.0,103.68,3.0,67.0,104.82,3.0,96.0,7825.75,6531.9633557659145,154.3157143051209,135.59479155095178
2278,3.0,80.0,103.48,3.0,94.0,104.36,3.0,83.0,7745.73,6467.473722208255,153.7125571620697,135.03884363544228
2279,3.0,237.0,102.89,3.0,82.0,104.47,3.0,99.0,7566.56,6403.788984986172,152.995431590449,136.05845519908786
2280,3.0,88.0,104.26,3.0,67.0,104.18,3.0,129.0,7387.55,6341.04109513631,152.13547727454448,135.57787064709697
2281,3.0,85.0,103.89,3.0,58.0,102.31,3.0,108.0,7220.38,6278.710684184947,151.19412250179906,135.072091940626
2282,3.0,106.0,103.92,3.0,124.0,101.94,3.0,218.0,7101.33,6218.103577343098,150.9221812767811,134.78137102121974
2283,3.0,68.0,104.1,3.0,80.0,102.25,3.0,123.0,7096.07,6157.152541569666,150.2129594640133,134.11355731100755
2284,3.0,76.0,103.9,3.0,75.0,102.24,3.0,249.0,7015.04,6098.071016153969,149.46082986937316,133.53242173789747
2285,3.0,93.0,103.37,3.0,70.0,101.66,3.0,379.0,7005.89,6040.880305992429,148.66622157067943,133.1270975205185
2286,3.0,81.0,102.99,3.0,64.0,100.73,3.0,114.0,6918.35,5981.611502932506,147.81955935497263,132.6058265453133
2287,3.0,103.0,102.72,3.0,75.0,100.25,3.0,174.0,6824.52,5923.53538790318,147.0913637614229,132.30976827986018
2288,3.0,73.0,101.27,3.0,84.0,99.68,3.0,76.0,6807.93,5865.060034024148,146.4604501238087,131.71667059706158
2289,3.0,91.0,101.1,3.0,66.0,99.82,3.0,55.0,6804.97,5806.959433683906,145.6558456225706,131.30950389109097
2290,3.0,85.0,101.07,3.0,77.0,99.62,3.0,75.0,6789.31,5749.639839347067,144.9692871663449,130.84640885218005
2291,3.0,93.0,100.83,3.0,111.0,99.51,3.0,89.0,6781.91,5693.033440953597,144.62959429468148,130.46794476365827
2292,3.0,70.0,100.98,3.0,70.0,99.36,3.0,93.0,6775.58,5637.033106544061,143.88329835173465,129.86326531602168
2293,3.0,643.0,100.67,3.0,60.0,98.85,3.0,116.0,6596.51,5581.82277547862,143.0444653682173,134.99463266286148
2294,3.0,68.0,106.38,3.0,101.0,98.33,3.0,195.0,6417.67,5527.9545477238335,142.6240207145351,134.32468633623287
2295,3.0,105.0,106.38,3.0,82.0,98.37,3.0,77.0,6409.7,5473.445002246595,142.01778050738974,134.03143947287055
2296,3.0,100.0,106.1,3.0,136.0,98.33,3.0,172.0,6230.47,5420.430552224129,141.95760270231585,133.69112507814185
2297,3.0,118.0,106.26,3.0,84.0,98.62,3.0,66.0,6052.19,5366.886246701888,141.3780266752927,133.53421382736045
2298,3.0,58.0,105.58,3.0,82.0,98.04,3.0,104.0,5880.18,5314.257384234869,140.78424640853976,132.77887168908686
2299,3.0,112.0,104.64,3.0,86.0,98.15,3.0,158.0,5701.22,5262.694810392521,140.23640394445437,132.571082972196
2300,3.0,83.0,104.35,3.0,104.0,97.82,3.0,244.0,5522.8,5212.507862288595,139.87403990500982,132.07537214247404
2301,3.0,114.0,104.02,3.0,71.0,97.82,3.0,424.0,5345.24,5164.622783665709,139.18529950595973,131.8946184210493
2302,3.0,69.0,100.56,3.0,94.0,97.8,3.0,99.0,5217.5,5113.966555829052,138.73344651090014,131.2656722368388
2303,3.0,66.0,99.88,3.0,75.0,97.17,3.0,177.0,5211.8,5064.596890270762,138.09611204579113,130.61301551447042
2304,3.0,98.0,99.35,3.0,74.0,96.63,3.0,214.0,5033.57,5016.090921368054,137.45515092533321,130.2868853593257
2305,3.0,133.0,99.32,3.0,100.0,96.52,3.0,229.0,4906.56,4968.220012154374,137.08059941607988,130.31401650573247
2306,3.0,77.0,99.63,3.0,95.0,96.75,3.0,203.0,4728.85,4920.567812032829,136.65979342191906,129.78087634067515
2307,3.0,67.0,99.37,3.0,68.0,96.51,3.0,194.0,4634.91,4873.302133912501,135.97319548769988,129.1530675772684
2308,3.0,96.0,99.14,3.0,109.0,95.74,3.0,83.0,4480.17,4825.3991125733755,135.7034635328229,128.8215369014957
2309,3.0,80.0,98.77,3.0,86.0,95.75,3.0,178.0,4460.94,4778.925121447642,135.20642889749467,128.33332153248074
2310,3.0,90.0,97.82,3.0,83.0,95.57,3.0,244.0,4312.8,4733.575870233165,134.68436460851973,127.94998831715594
2311,3.0,79.0,97.84,3.0,81.0,95.34,3.0,410.0,4268.83,4690.340111530833,134.14752096243453,127.46048843398438
2312,3.0,92.0,97.5,3.0,87.0,95.33,3.0,347.0,4258.35,4646.906710415526,133.67604575281018,127.10588354964453
2313,3.0,70.0,97.42,3.0,85.0,95.25,3.0,143.0,4226.65,4601.867643311371,133.18928529528208,126.53482471414809
2314,3.0,65.0,97.03,3.0,111.0,95.13,3.0,585.0,4214.39,4561.698966878257,132.96739244232927,125.9194764670066
2315,3.0,85.0,96.97,3.0,108.0,94.76,3.0,319.0,4209.37,4519.271977209474,132.71771851790598,125.51028170233653
2316,3.0,76.0,96.71,3.0,68.0,94.92,3.0,73.0,4188.48,4474.809257437379,132.07054133272692,125.01517888531316
2317,3.0,100.0,96.39,3.0,84.0,94.46,3.0,137.0,4009.21,4431.431164863005,131.58983591939966,124.76502709646003
2318,3.0,68.0,96.76,3.0,62.0,94.32,3.0,80.0,4009.1,4387.916853214375,130.89393756020567,124.19737682549544
2319,3.0,82.0,96.71,3.0,89.0,94.04,3.0,101.0,3829.9,4345.047684682231,130.47499818460363,123.7754030572405
2320,3.0,68.0,96.56,3.0,79.0,93.57,3.0,75.0,3650.91,4302.347207835409,129.96024820275758,123.2176490266681
2321,3.0,103.0,96.3,3.0,80.0,93.25,3.0,169.0,3471.66,4261.013735757055,129.46064572073,123.01547253640142
2322,3.0,76.0,96.24,3.0,72.0,93.09,3.0,89.0,3349.72,4219.293598399485,128.88603926352272,122.5453178110374
2323,3.0,91.0,96.14,3.0,54.0,93.11,3.0,153.0,3170.61,4178.6306624154895,128.13717887088748,122.22986463292703
2324,3.0,75.0,95.71,3.0,60.0,92.81,3.0,205.0,2996.09,4138.894355791334,127.4558070821786,121.75756598659775
2325,3.0,73.0,95.48,3.0,198.0,89.4,3.0,77.0,2924.59,4098.275412233422,128.1612490113568,121.26999032673179
2326,3.0,82.0,95.23,3.0,101.0,90.43,3.0,108.0,2918.67,4058.3726581110873,127.88963652124323,120.87729042346447
2327,3.0,79.0,95.16,3.0,64.0,90.58,3.0,89.0,2911.66,4018.678931529976,127.2507401560308,120.45851751922983
2328,3.0,205.0,95.04,3.0,102.0,90.59,3.0,95.0,2911.48,3979.442142214676,126.9982327544705,121.30393234403753
2329,3.0,98.0,96.2,3.0,421.0,87.97,3.0,62.0,2902.22,3940.2677207925294,129.93825042692578,121.07089302059717
2330,3.0,92.0,94.56,3.0,77.0,91.43,3.0,146.0,2722.84,3902.325043584604,129.40886792265653,120.7801840903912
2331,3.0,77.0,94.12,3.0,84.0,90.95,3.0,69.0,2544.3,3863.991793148758,128.95477924342995,120.34238224948729
2332,3.0,100.0,93.72,3.0,68.0,89.98,3.0,94.0,2364.99,3826.2918752172704,128.34523145099564,120.13895842699242
2333,3.0,80.0,93.69,3.0,61.0,89.78,3.0,93.0,2185.93,3788.9589564650973,127.67177913648568,119.7375688427225
2334,3.0,72.0,93.53,3.0,92.0,88.98,3.0,212.0,2073.94,3753.189366900446,127.31506134512082,119.26019315429527
2335,3.0,113.0,93.5,3.0,77.0,88.54,3.0,275.0,2065.63,3718.4074732314416,126.81191073166961,119.19759122275231
2336,3.0,84.0,93.67,3.0,89.0,88.61,3.0,98.0,2030.35,3682.203398499127,126.43379162435292,118.84561531052479
2337,3.0,114.0,93.5,3.0,95.0,88.05,3.0,205.0,2010.65,3647.431364514136,126.11945370810939,118.79715915741954
2338,3.0,85.0,94.02,3.0,203.0,88.23,3.0,211.0,1986.5,3613.0670508689946,126.8882591710283,118.45918756584534
2339,3.0,235.0,93.84,3.0,80.0,89.55,3.0,199.0,1951.85,3578.9263803603044,126.41937657931801,119.6245956901869
2340,3.0,62.0,94.91,3.0,83.0,89.53,3.0,168.0,1773.84,3544.817116556701,125.98518281352483,119.04834973328502
2341,3.0,74.0,94.85,3.0,66.0,89.71,3.0,214.0,1735.76,3511.5089453911337,125.38533098538957,118.59786623595217
2342,3.0,79.0,94.71,3.0,71.0,89.45,3.0,1201.0,1734.22,3488.4038559372225,124.84147767553567,118.20188757359266
2343,3.0,92.0,94.51,3.0,85.0,89.21,3.0,236.0,1743.71,3455.8798173778505,124.44306289878031,117.93986869785672
2344,3.0,90.0,94.71,3.0,57.0,89.54,3.0,431.0,1738.82,3425.631019204072,123.76863226979252,117.66047001087816
2345,3.0,85.0,94.81,3.0,61.0,89.32,3.0,176.0,1731.97,3393.134709012031,123.1409459470946,117.33386531076937
2346,3.0,51.0,94.59,3.0,104.0,89.06,3.0,389.0,1574.04,3363.093361921911,122.94953648762365,116.67052665766168
2347,3.0,88.0,94.48,3.0,72.0,89.4,3.0,398.0,1462.43,3333.442428302692,122.4400411227474,116.38382139108506
2348,3.0,86.0,94.55,3.0,97.0,89.17,3.0,418.0,1416.7,3304.2880040196646,122.18564071151992,116.07998317717421
2349,3.0,84.0,94.49,3.0,79.0,89.22,3.0,459.0,1240.88,3275.8351239794683,121.75378430440473,115.75918334540248
2350,3.0,127.0,94.43,3.0,98.0,89.23,3.0,9080.0,1065.47,3333.876772739674,121.5162464613607,115.87159151194845
2351,3.0,65.0,94.9,3.0,80.0,89.49,3.0,1366.0,976.27,3314.198005012277,121.10108399674708,115.36287559682897
2352,3.0,99.0,94.48,3.0,95.0,89.61,3.0,651.0,857.88,3287.5660249621546,120.84007315677961,115.19924684086068
2353,3.0,47.0,94.7,3.0,75.0,89.6,3.0,250.0,861.18,3257.190364712533,120.38167242521182,114.51725437245207
2354,3.0,87.0,94.56,3.0,80.0,89.08,3.0,527.0,862.8,3229.8884610654077,119.9778557009597,114.24208182872755
2355,3.0,92.0,94.11,3.0,56.0,89.2,3.0,119.0,866.43,3198.7795764547536,119.3380771439501,114.01966101044027
2356,3.0,65.0,94.12,3.0,59.0,89.02,3.0,285.0,865.9,3169.641780690206,118.7346963725106,113.52946440033588
2357,3.0,88.0,94.18,3.0,90.0,88.8,3.0,538.0,868.24,3143.325362883304,118.4473494087855,113.27416975633251
2358,3.0,79.0,94.41,3.0,64.0,88.56,3.0,476.0,872.72,3116.6521092544713,117.90287591469765,112.93142805876919
2359,3.0,55.0,94.39,3.0,102.0,88.42,3.0,110.0,876.09,3086.5855881619264,117.74384715555067,112.35211377818149
2360,3.0,84.0,93.81,3.0,86.0,88.6,3.0,100.0,876.47,3056.719732280307,117.42640868399516,112.06859264039967
2361,3.0,105.0,93.89,3.0,57.0,88.35,3.0,117.0,876.84,3027.322534957504,116.82214459715522,111.99790671399568
2362,3.0,89.0,94.18,3.0,66.0,88.19,3.0,599.0,876.17,3003.0393096079288,116.31392315118366,111.76792764685572
2363,3.0,93.0,94.15,3.0,94.0,87.98,3.0,257.0,881.54,2975.5789165118495,116.09078391967182,111.58024837038717
2364,3.0,58.0,94.34,3.0,82.0,87.8,3.0,539.0,883.21,2951.2131273467307,115.7498760804751,111.04444588668329
2365,3.0,94.0,94.26,3.0,117.0,87.73,3.0,73.0,886.72,2922.4309960732635,115.76237731967035,110.87400142781645
2366,3.0,95.0,94.46,3.0,69.0,88.17,3.0,204.0,884.06,2895.246686112531,115.29475354647364,110.71526141353829
2367,3.0,91.0,94.6,3.0,80.0,87.91,3.0,123.0,706.1,2867.5242192514056,114.94180601100891,110.5181087994029
2368,3.0,60.0,94.66,3.0,83.0,88.05,3.0,267.0,605.3,2841.518977058892,114.62238795089881,110.01292771140886
2369,3.0,91.0,94.49,3.0,80.0,88.1,3.0,577.0,590.9,2818.873787288303,114.27616407138981,109.82279843429477
2370,3.0,54.0,94.75,3.0,78.0,87.95,3.0,732.0,594.99,2798.00504941542,113.91340243067592,109.26457044995182
2371,3.0,87.0,94.6,3.0,69.0,87.96,3.0,503.0,594.35,2775.0549989212664,113.46426840636916,109.0419247454523
2372,3.0,57.0,93.98,3.0,94.0,87.63,3.0,1756.0,592.44,2764.8644489320536,113.26962572230546,108.5215054979978
2373,3.0,79.0,93.59,3.0,288.0,87.34,3.0,153.0,602.33,2738.745804442733,115.0169294650824,108.22629044301782
2374,3.0,68.0,93.69,3.0,66.0,89.26,0.0,18000.0,423.86,2891.358346398306,114.52676017043157,107.82402753858764
2375,3.0,109.0,93.55,3.0,63.0,89.26,0.0,18000.0,525.2,3042.4447629343226,114.01149256872725,107.83578726320177
2376,3.0,86.0,93.92,3.0,69.0,89.07,3.0,3396.0,698.37,3045.9803153049793,113.56137764303998,107.61742939056975
2377,3.0,76.0,94.01,3.0,82.0,89.01,3.0,1554.0,731.44,3031.0605121519293,113.24576386660958,107.30125509666406
2378,3.0,70.0,93.96,3.0,94.0,89.16,3.0,160.0,746.02,3002.3499070304097,113.05330622794348,106.92824254569743
2379,3.0,61.0,93.86,3.0,56.0,89.16,3.0,381.0,746.79,2976.1364079601053,112.48277316566404,106.46896012024045
2380,3.0,81.0,92.1,3.0,123.0,88.9,3.0,1589.0,749.61,2962.265043880504,112.58794543400741,106.21427051903805
2381,3.0,138.0,92.03,3.0,64.0,89.46,3.0,215.0,764.21,2934.792393441699,112.10206597966733,106.53212781384767
2382,3.0,72.0,92.56,3.0,97.0,89.52,3.0,1408.0,765.28,2919.524469507282,111.95104531987066,106.18680653570918
2383,3.0,56.0,92.22,3.0,67.0,89.25,3.0,909.0,777.18,2899.4192248122094,111.50153486667195,105.6849384703521
2384,3.0,75.0,92.1,3.0,83.0,89.12,3.0,734.0,785.04,2877.7650325640875,111.21651951800523,105.37808908564857
2385,3.0,87.0,92.09,3.0,68.0,89.2,3.0,260.0,789.89,2851.5873822384465,110.78435432282518,105.19430819479209
2386,3.0,61.0,92.03,3.0,64.0,89.18,3.0,1708.0,788.7,2840.151508416062,110.31651077959692,104.75236511284416
2387,3.0,88.0,91.83,3.0,80.0,89.18,3.0,104.0,804.64,2812.7899933319013,110.01334567180095,104.58484146171571
2388,3.0,71.0,91.68,3.0,74.0,89.23,3.0,116.0,803.94,2785.822093398582,109.65321221508293,104.24899304709855
2389,3.0,71.0,91.66,3.0,74.0,89.13,3.0,336.0,804.34,2761.3238724645967,109.29668009293209,103.91650311662755
2390,3.0,138.0,91.46,3.0,81.0,89.21,3.0,90.0,807.15,2734.6106337399506,109.01371329200278,104.25733808546127
2391,3.0,82.0,91.99,3.0,65.0,89.25,3.0,317.0,807.3,2710.4345274025513,108.57357615908275,104.03476470460666
2392,3.0,58.0,91.88,3.0,72.0,88.79,3.0,358.0,809.58,2686.910182128526,108.20784039749192,103.5744170575606
2393,3.0,71.0,91.76,3.0,61.0,88.81,3.0,275.0,812.23,2662.7910803072405,107.735761993517,103.24867288698498
2394,3.0,75.0,86.04,3.0,58.0,88.82,3.0,194.0,813.82,2638.103169504168,107.23840437358183,102.96618615811512
